GO.ID	Description	p.Val	FDR	Phenotype	Genes
REAC:5654720	PI-3K cascade:FGFR4	4.39e-09	4.39e-09	1	FGFR3,PIK3CA,PDGFRA,TP53,PIK3R1,EGFR,KIT,PTEN,PTPN11,MTOR
REAC:5654712	FRS-mediated FGFR4 signaling	4.67e-03	4.67e-03	1	FGFR3,PDGFRA,EGFR,KIT,BRAF,PTPN11,NF1
REAC:177929	Signaling by EGFR	6.68e-07	6.68e-07	1	FGFR3,PIK3CA,PDGFRA,TP53,PIK3R1,EGFR,KIT,BRAF,PTEN,PTPN11,NF1,MTOR
REAC:180336	SHC1 events in EGFR signaling	4.38e-02	4.38e-02	1	FGFR3,PDGFRA,EGFR,KIT,BRAF,NF1
REAC:180292	GAB1 signalosome	5.53e-09	5.53e-09	1	FGFR3,PIK3CA,PDGFRA,TP53,PIK3R1,EGFR,KIT,PTEN,PTPN11,MTOR
REAC:1257604	PIP3 activates AKT signaling	4.39e-09	4.39e-09	1	FGFR3,PIK3CA,PDGFRA,TP53,PIK3R1,EGFR,KIT,PTEN,PTPN11,MTOR
REAC:199418	Negative regulation of the PI3K/AKT network	3.23e-07	3.23e-07	1	FGFR3,PIK3CA,PDGFRA,PIK3R1,EGFR,KIT,PTEN,PTPN11
REAC:6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	5.72e-06	5.72e-06	1	FGFR3,PIK3CA,PDGFRA,PIK3R1,EGFR,KIT,PTPN11
REAC:179812	GRB2 events in EGFR signaling	4.38e-02	4.38e-02	1	FGFR3,PDGFRA,EGFR,KIT,BRAF,NF1
REAC:5673001	RAF/MAP kinase cascade	4.38e-02	4.38e-02	1	FGFR3,PDGFRA,EGFR,KIT,BRAF,NF1
REAC:388841	Costimulation by the CD28 family	2.91e-02	2.91e-02	1	PIK3CA,PIK3R1,PTPN11,MTOR
REAC:389357	CD28 dependent PI3K/Akt signaling	1.74e-02	1.74e-02	1	PIK3CA,PIK3R1,MTOR
REAC:73894	DNA Repair	2.29e-02	2.29e-02	1	BRCA1,POLQ,BRCA2,TP53,ATM,ATR,CHEK2
REAC:5693532	DNA Double-Strand Break Repair	3.96e-04	3.96e-04	1	BRCA1,POLQ,BRCA2,TP53,ATM,ATR,CHEK2
REAC:5693538	Homology Directed Repair	2.79e-02	2.79e-02	1	BRCA1,POLQ,BRCA2,ATM,ATR
REAC:5693606	DNA Double Strand Break Response	3.40e-02	3.40e-02	1	BRCA1,TP53,ATM,CHEK2
REAC:5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	3.23e-02	3.23e-02	1	BRCA1,TP53,ATM,CHEK2
REAC:3700989	Transcriptional Regulation by TP53	8.60e-03	8.60e-03	1	BRCA1,TP53,TAF1,ATM,PTEN,ATR,CHEK2,MTOR
REAC:6796648	TP53 Regulates Transcription of DNA Repair Genes	1.86e-02	1.86e-02	1	BRCA1,TP53,ATM,ATR
REAC:5633007	Regulation of TP53 Activity	3.10e-04	3.10e-04	1	BRCA1,TP53,TAF1,ATM,ATR,CHEK2,MTOR
REAC:6804760	Regulation of TP53 Activity through Methylation	8.44e-03	8.44e-03	1	TP53,ATM,CHEK2
REAC:6804756	Regulation of TP53 Activity through Phosphorylation	1.89e-04	1.89e-04	1	BRCA1,TP53,TAF1,ATM,ATR,CHEK2
REAC:6806003	Regulation of TP53 Expression and Degradation	1.65e-03	1.65e-03	1	TP53,ATM,CHEK2,MTOR
REAC:6804757	Regulation of TP53 Degradation	1.47e-03	1.47e-03	1	TP53,ATM,CHEK2,MTOR
REAC:69473	G2/M DNA damage checkpoint	4.75e-03	4.75e-03	1	BRCA1,TP53,ATM,ATR,CHEK2
REAC:114604	GPVI-mediated activation cascade	1.04e-02	1.04e-02	1	PIK3CG,PIK3CA,PIK3R1,PTPN11
REAC:2990846	SUMOylation	7.67e-03	7.67e-03	1	BRCA1,SMC1A,STAG2,SMC3,TP53
REAC:3108232	SUMO E3 ligases SUMOylate target proteins	5.79e-03	5.79e-03	1	BRCA1,SMC1A,STAG2,SMC3,TP53
REAC:3108214	SUMOylation of DNA damage response and repair proteins	3.23e-02	3.23e-02	1	BRCA1,SMC1A,STAG2,SMC3
REAC:68884	Mitotic Telophase/Cytokinesis	3.21e-03	3.21e-03	1	SMC1A,STAG2,SMC3
REAC:2470946	Cohesin Loading onto Chromatin	1.07e-03	1.07e-03	1	SMC1A,STAG2,SMC3
REAC:2468052	Establishment of Sister Chromatid Cohesion	1.47e-03	1.47e-03	1	SMC1A,STAG2,SMC3
REAC:5655332	Signaling by FGFR3 in disease	1.33e-02	1.33e-02	1	FGFR3,PIK3CA,PIK3R1
REAC:8853338	Signaling by FGFR3 point mutants in cancer	1.33e-02	1.33e-02	1	FGFR3,PIK3CA,PIK3R1
REAC:8853334	Signaling by FGFR3 fusions in cancer	1.07e-03	1.07e-03	1	FGFR3,PIK3CA,PIK3R1
REAC:1643685	Disease	8.57e-04	8.57e-04	1	FGFR3,PIK3CA,RPL5,PDGFRA,IDH1,PIK3R1,EGFR,TAF1,KIT,BRAF,PTPN11,NF1,MTOR
REAC:5663202	Diseases of signal transduction	9.21e-05	9.21e-05	1	FGFR3,PIK3CA,PDGFRA,PIK3R1,EGFR,KIT,BRAF,PTPN11,NF1,MTOR
REAC:1643713	Signaling by EGFR in Cancer	8.44e-03	8.44e-03	1	PIK3CA,PIK3R1,EGFR
REAC:5637812	Signaling by EGFRvIII in Cancer	4.01e-03	4.01e-03	1	PIK3CA,PIK3R1,EGFR
REAC:5637810	Constitutive Signaling by EGFRvIII	4.01e-03	4.01e-03	1	PIK3CA,PIK3R1,EGFR
REAC:5637815	Signaling by Ligand-Responsive EGFR Variants in Cancer	8.44e-03	8.44e-03	1	PIK3CA,PIK3R1,EGFR
REAC:1236382	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	8.44e-03	8.44e-03	1	PIK3CA,PIK3R1,EGFR
REAC:2219528	PI3K/AKT Signaling in Cancer	2.11e-07	2.11e-07	1	FGFR3,PIK3CA,PDGFRA,PIK3R1,EGFR,KIT,PTPN11,MTOR
REAC:2219530	Constitutive Signaling by Aberrant PI3K in Cancer	7.06e-07	7.06e-07	1	FGFR3,PIK3CA,PDGFRA,PIK3R1,EGFR,KIT,PTPN11
REAC:5685942	HDR through Homologous Recombination (HRR)	2.09e-02	2.09e-02	1	BRCA1,BRCA2,ATM,ATR
REAC:5693579	Homologous DNA Pairing and Strand Exchange	3.39e-03	3.39e-03	1	BRCA1,BRCA2,ATM,ATR
REAC:5693616	Presynaptic phase of homologous DNA pairing and strand exchange	2.53e-03	2.53e-03	1	BRCA1,BRCA2,ATM,ATR
