GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0003007	heart morphogenesis	4.12e-04	4.12e-04	1	SNAI2,FOXF1,CPE,PKD2,TEK,SOX4,BMP4,BMP2,SMO,TPM1,SFRP2,TGFBR2,HEYL,HAND2,HEY1,DLC1,DCHS1,ZFPM2,HAS2,S1PR1,SOX11,NOG,CLDN5,FLRT2
GO:0060993	kidney morphogenesis	1.54e-03	1.54e-03	1	FGF1,TCF21,PKD2,SOX4,BMP4,BMP2,LIF,SMO,AGT,NPNT,SIX2,BASP1,NOG
GO:0001525	angiogenesis	8.11e-16	8.11e-16	1	DCN,FLT4,NGFR,CALCRL,NRCAM,SRPX2,SFRP1,HOXA3,SERPINE1,SEMA5A,SPARC,FGF1,PDGFRB,F3,NRP2,TCF21,PGF,TEK,TGFBI,TWIST1,NR4A1,PLCG1,PTGIS,BMP4,KDR,SERPINF1,LOXL2,PDGFRA,COL4A2,THBS1,CYP1B1,EPHA2,ECM1,RHOB,SLIT2,SFRP2,VEGFC,THY1,ROBO4,ANGPT1,RUNX1,PLXDC1,ITGA5,TGFBR2,EMCN,HEY1,JAM3,GREM1,SCG2,CD34,SPHK1,EGR3,THBS2,COL4A1,APOD,AQP1,ECSCR
GO:0002040	sprouting angiogenesis	2.98e-04	2.98e-04	1	FLT4,NGFR,SRPX2,SEMA5A,FGF1,TEK,NR4A1,BMP4,KDR,LOXL2,THBS1,SLIT2,ANGPT1,ITGA5,GREM1,EGR3
GO:0072104	glomerular capillary formation	1.84e-02	1.84e-02	1	PDGFRB,TCF21,BMP4,PDGFRA
GO:0048762	mesenchymal cell differentiation	1.87e-08	1.87e-08	1	PHLDB1,SNAI2,HGF,EPHA3,BAMBI,SFRP1,COL1A1,TCF21,TGFB3,TWIST1,SNAI1,BMP2,LOXL2,FOXF2,TGFB1I1,PHLDB2,SFRP2,CRB2,HMGA2,DAB2,TGFBR2,HEYL,HAND2,HEY1,GREM1,SIX2,HAS2,SOX11,NOG
GO:0001837	epithelial to mesenchymal transition	3.03e-08	3.03e-08	1	PHLDB1,SNAI2,HGF,EPHA3,BAMBI,SFRP1,COL1A1,TGFB3,TWIST1,SNAI1,BMP2,LOXL2,FOXF2,TGFB1I1,PHLDB2,SFRP2,CRB2,HMGA2,DAB2,TGFBR2,HEYL,HEY1,GREM1,HAS2,NOG
GO:1901342	regulation of vasculature development	4.05e-07	4.05e-07	1	DCN,NGFR,SRPX2,SFRP1,SERPINE1,SEMA5A,SPARC,FGF1,F3,PGF,TEK,TWIST1,PLCG1,PTGIS,BMP4,KDR,SERPINF1,COL4A2,THBS1,CYP1B1,EPHA2,ECM1,RHOB,SFRP2,VEGFC,KIT,RUNX1,ITGA5,HEY1,CD34,SPHK1,THBS2,AQP1,ECSCR
GO:1904018	positive regulation of vasculature development	5.59e-06	5.59e-06	1	SRPX2,SERPINE1,SEMA5A,FGF1,F3,PGF,TEK,TWIST1,PLCG1,PTGIS,KDR,THBS1,CYP1B1,ECM1,RHOB,SFRP2,VEGFC,KIT,RUNX1,ITGA5,CD34,SPHK1,AQP1
GO:0045765	regulation of angiogenesis	1.68e-06	1.68e-06	1	DCN,NGFR,SRPX2,SFRP1,SERPINE1,SEMA5A,SPARC,FGF1,F3,PGF,TEK,TWIST1,PLCG1,PTGIS,KDR,SERPINF1,COL4A2,THBS1,CYP1B1,EPHA2,ECM1,RHOB,SFRP2,VEGFC,RUNX1,ITGA5,CD34,SPHK1,THBS2,AQP1,ECSCR
GO:0045766	positive regulation of angiogenesis	1.87e-06	1.87e-06	1	SRPX2,SERPINE1,SEMA5A,FGF1,F3,PGF,TEK,TWIST1,PLCG1,PTGIS,KDR,THBS1,CYP1B1,ECM1,RHOB,SFRP2,VEGFC,RUNX1,ITGA5,CD34,SPHK1,AQP1
GO:0072028	nephron morphogenesis	9.07e-03	9.07e-03	1	FGF1,TCF21,PKD2,BMP4,BMP2,LIF,SMO,AGT,NPNT,SIX2,NOG
GO:0072088	nephron epithelium morphogenesis	9.07e-03	9.07e-03	1	FGF1,TCF21,PKD2,BMP4,BMP2,LIF,SMO,AGT,NPNT,SIX2,NOG
GO:0010717	regulation of epithelial to mesenchymal transition	7.52e-05	7.52e-05	1	PHLDB1,EPHA3,BAMBI,SFRP1,COL1A1,TGFB3,TWIST1,SNAI1,BMP2,TGFB1I1,PHLDB2,SFRP2,CRB2,DAB2,TGFBR2,GREM1,NOG
GO:0072078	nephron tubule morphogenesis	3.79e-02	3.79e-02	1	FGF1,TCF21,PKD2,BMP4,BMP2,SMO,AGT,NPNT,SIX2,NOG
GO:0072171	mesonephric tubule morphogenesis	1.22e-02	1.22e-02	1	FGF1,TCF21,PKD2,BMP4,BMP2,SMO,AGT,NPNT,SIX2,NOG
GO:0060675	ureteric bud morphogenesis	8.95e-03	8.95e-03	1	FGF1,TCF21,PKD2,BMP4,BMP2,SMO,AGT,NPNT,SIX2,NOG
GO:0001658	branching involved in ureteric bud morphogenesis	4.60e-03	4.60e-03	1	FGF1,TCF21,PKD2,BMP4,BMP2,SMO,AGT,NPNT,SIX2,NOG
GO:0010718	positive regulation of epithelial to mesenchymal transition	1.65e-02	1.65e-02	1	BAMBI,COL1A1,TGFB3,TWIST1,SNAI1,BMP2,TGFB1I1,CRB2,DAB2,TGFBR2
GO:0060322	head development	5.24e-03	5.24e-03	1	GLI2,LAMB1,SMARCA1,CRISPLD2,CDK6,LHX6,SEMA5A,RTN4,TGFB3,CRISPLD1,INHBA,EGR2,BMP4,BMP2,SMO,NES,WNT2B,SLIT2,NLGN4X,NTRK2,FZD1,SKI,SHROOM4,TGFBR2,DLC1,COL3A1,CDK5R1,BASP1,NOG,CLDN5,ROBO2,COL4A1,APOD,PCDH18,FAT4,AQP1
GO:0060070	canonical Wnt signaling pathway	6.16e-06	6.16e-06	1	SNAI2,DKK3,CDK14,BAMBI,SFRP1,CAV1,SFRP4,GLI3,COL1A1,PTK7,BICC1,SOX4,BMP2,WNT2B,LRP4,PRICKLE1,NKD1,IGFBP4,SFRP2,NKD2,LATS2,DIXDC1,TCF7L1,DAB2,DKK2,FZD7,FZD1,DACT1,GREM1,DAPK3,IGFBP6,TMEM88,SOX7,MCC,FZD2,NOG,TMEM198
GO:0030111	regulation of Wnt signaling pathway	3.20e-06	3.20e-06	1	SNAI2,DKK3,CDK14,BAMBI,SFRP1,CAV1,SFRP4,GLI3,COL1A1,MDFI,BICC1,LRP1,SOX4,BMP2,WNT2B,LRP4,PRICKLE1,NKD1,IGFBP4,SFRP2,NKD2,LATS2,DIXDC1,TCF7L1,DAB2,APCDD1,DKK2,SKI,DACT1,GREM1,DAPK3,IGFBP6,TMEM88,SOX7,MCC,HIC1,NOG,TMEM198,SULF2,DACT3
GO:0060828	regulation of canonical Wnt signaling pathway	4.82e-05	4.82e-05	1	SNAI2,DKK3,CDK14,BAMBI,SFRP1,CAV1,SFRP4,GLI3,COL1A1,BICC1,SOX4,BMP2,WNT2B,LRP4,PRICKLE1,NKD1,IGFBP4,SFRP2,NKD2,LATS2,DIXDC1,DAB2,DKK2,DACT1,GREM1,DAPK3,IGFBP6,TMEM88,SOX7,MCC,NOG,TMEM198
GO:0030178	negative regulation of Wnt signaling pathway	1.67e-04	1.67e-04	1	SNAI2,DKK3,SFRP1,CAV1,SFRP4,GLI3,MDFI,BICC1,LRP1,BMP2,LRP4,PRICKLE1,NKD1,IGFBP4,SFRP2,NKD2,LATS2,DAB2,APCDD1,DKK2,DACT1,GREM1,IGFBP6,TMEM88,MCC,HIC1,NOG,DACT3
GO:0090090	negative regulation of canonical Wnt signaling pathway	5.16e-03	5.16e-03	1	SNAI2,DKK3,SFRP1,CAV1,SFRP4,GLI3,BICC1,BMP2,LRP4,PRICKLE1,NKD1,IGFBP4,SFRP2,NKD2,LATS2,DAB2,DKK2,DACT1,GREM1,IGFBP6,TMEM88,MCC,NOG
GO:2000027	regulation of organ morphogenesis	5.51e-03	5.51e-03	1	HGF,ASPN,BMP4,BMP2,LIF,SMO,AGT,PRICKLE1,FGF7,NKD1,DAB2,FZD7,FZD1,TGFBR2,PRICKLE2,HAND2,DACT1,GREM1,ROR2,SIX2,CD34,BASP1,FZD2,NOG
GO:0043062	extracellular structure organization	2.99e-48	2.99e-48	1	DCN,PHLDB1,TIMP2,VCAN,ELN,COL11A1,FSCN1,FAP,COL5A3,COL16A1,MMP2,NID2,LAMB1,COL9A3,MMP11,COMP,SERPINE1,SPOCK2,COL1A1,VWF,COL12A1,LAMA4,LOX,SPARC,COL7A1,FN1,NID1,MFAP2,MMP19,LRP1,COL10A1,KDR,LOXL1,PXDN,COL5A1,MATN3,MYH11,LOXL2,COL4A2,AGT,THBS1,ITGA11,CYP1B1,LUM,FBLN5,COL6A1,COL6A2,APP,HSPG2,ITGA10,CTSK,COL8A1,PHLDB2,SERPINH1,ITGB1,ADAMTS5,MMP14,CREB3L1,ADAMTS4,ITGA5,VCAM1,DDR2,CAPN2,COL6A3,ITGA2,COL1A2,HTRA1,JAM3,FBN1,MFAP4,GREM1,TNXB,BMP1,COL3A1,NPNT,HAS2,COL8A2,SH3PXD2B,BGN,FLRT2,COL4A1,COL14A1,COL4A5,SULF2,COL4A6,MFAP5,DPP4,COL5A2,ITGA1
GO:0030198	extracellular matrix organization	1.98e-48	1.98e-48	1	DCN,PHLDB1,TIMP2,VCAN,ELN,COL11A1,FSCN1,FAP,COL5A3,COL16A1,MMP2,NID2,LAMB1,COL9A3,MMP11,COMP,SERPINE1,SPOCK2,COL1A1,VWF,COL12A1,LAMA4,LOX,SPARC,COL7A1,FN1,NID1,MFAP2,MMP19,LRP1,COL10A1,KDR,LOXL1,PXDN,COL5A1,MATN3,MYH11,LOXL2,COL4A2,AGT,THBS1,ITGA11,CYP1B1,LUM,FBLN5,COL6A1,COL6A2,APP,HSPG2,ITGA10,CTSK,COL8A1,PHLDB2,SERPINH1,ITGB1,ADAMTS5,MMP14,CREB3L1,ADAMTS4,ITGA5,VCAM1,DDR2,CAPN2,COL6A3,ITGA2,COL1A2,HTRA1,JAM3,FBN1,MFAP4,GREM1,TNXB,BMP1,COL3A1,NPNT,HAS2,COL8A2,SH3PXD2B,BGN,FLRT2,COL4A1,COL14A1,COL4A5,SULF2,COL4A6,MFAP5,DPP4,COL5A2,ITGA1
GO:0071711	basement membrane organization	3.62e-02	3.62e-02	1	PHLDB1,NID2,NID1,PHLDB2,FLRT2,COL4A1
GO:0022617	extracellular matrix disassembly	1.77e-07	1.77e-07	1	DCN,TIMP2,ELN,FSCN1,FAP,MMP2,MMP11,FN1,NID1,MMP19,LRP1,HSPG2,CTSK,ADAMTS5,MMP14,ADAMTS4,DDR2,CAPN2,HTRA1,FBN1,BMP1,SH3PXD2B,DPP4
GO:1903053	regulation of extracellular matrix organization	1.59e-02	1.59e-02	1	PHLDB1,FSCN1,FAP,LRP1,AGT,PHLDB2,DDR2,DPP4
GO:0085029	extracellular matrix assembly	1.59e-02	1.59e-02	1	PHLDB1,MYH11,AGT,FBLN5,PHLDB2,MFAP4,TNXB,HAS2
GO:0030199	collagen fibril organization	3.28e-10	3.28e-10	1	COL11A1,COL5A3,COL1A1,COL12A1,COL5A1,LOXL2,CYP1B1,LUM,SERPINH1,DDR2,COL1A2,GREM1,COL3A1,COL14A1,COL5A2
GO:0007423	sensory organ development	1.78e-03	1.78e-03	1	HOXA1,GLI3,PDGFRB,EFEMP1,MFAP2,INHBA,TWIST1,BMP2,COL5A1,NES,WNT2B,PDGFRA,CYP1B1,NKD1,EPHA2,SDK1,CACNA1C,THY1,SKI,FBN1,SH3PXD2B,SOX11,MAF,NOG,ALDH1A3,COL4A1,COL5A2
GO:0090596	sensory organ morphogenesis	1.25e-02	1.25e-02	1	HOXA1,GLI3,EFEMP1,MFAP2,TWIST1,COL5A1,WNT2B,NKD1,EPHA2,SDK1,THY1,SKI,FBN1,SOX11,NOG,ALDH1A3,COL5A2
GO:0001654	eye development	2.75e-03	2.75e-03	1	PDGFRB,EFEMP1,MFAP2,INHBA,TWIST1,COL5A1,NES,WNT2B,PDGFRA,CYP1B1,NKD1,EPHA2,SDK1,CACNA1C,THY1,SKI,FBN1,SH3PXD2B,SOX11,MAF,ALDH1A3,COL4A1,COL5A2
GO:0043010	camera-type eye development	2.35e-02	2.35e-02	1	PDGFRB,EFEMP1,INHBA,TWIST1,NES,WNT2B,PDGFRA,CYP1B1,EPHA2,SDK1,CACNA1C,THY1,SKI,FBN1,SOX11,MAF,ALDH1A3,COL4A1
GO:0048592	eye morphogenesis	3.11e-02	3.11e-02	1	EFEMP1,MFAP2,TWIST1,COL5A1,WNT2B,NKD1,EPHA2,SDK1,THY1,SKI,FBN1,SOX11,ALDH1A3,COL5A2
GO:0010721	negative regulation of cell development	1.77e-02	1.77e-02	1	IGF1,NGFR,CRMP1,FBLN1,SEMA5A,DPYSL3,RTN4,TNFRSF8,LRP4,DTX1,ITM2C,SLIT2,SPOCK1,THY1,SKI,FBN1,COL3A1,SOX11,NOG,LPAR1
GO:0018212	peptidyl-tyrosine modification	9.97e-06	9.97e-06	1	FYN,IGF1,HGF,FLT4,FGFR3,IL11,ABL1,SFRP1,CAV1,GHR,PDGFRB,EFEMP1,ERRFI1,TEK,KDR,LIF,PDGFRA,AGT,FGF7,APP,SFRP2,ADRA2A,ANGPT1,KIT,ITGA5,DDR2,GREM1,IGF2,SOCS5,CSPG4,F2R
GO:0018108	peptidyl-tyrosine phosphorylation	7.50e-06	7.50e-06	1	FYN,IGF1,HGF,FLT4,FGFR3,IL11,ABL1,SFRP1,CAV1,GHR,PDGFRB,EFEMP1,ERRFI1,TEK,KDR,LIF,PDGFRA,AGT,FGF7,APP,SFRP2,ADRA2A,ANGPT1,KIT,ITGA5,DDR2,GREM1,IGF2,SOCS5,CSPG4,F2R
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	8.05e-03	8.05e-03	1	IGF1,HGF,IL11,ABL1,SFRP1,CAV1,GHR,ERRFI1,LIF,AGT,FGF7,APP,SFRP2,ADRA2A,ANGPT1,ITGA5,GREM1,IGF2,SOCS5,CSPG4
GO:0008038	neuron recognition	1.26e-03	1.26e-03	1	EPHA3,NRCAM,SEMA5A,PCDH12,RTN4,APP,CDK5R1,NTM,ROBO2
GO:0048008	platelet-derived growth factor receptor signaling pathway	2.93e-02	2.93e-02	1	BCAR1,ABL1,PDGFRB,F3,LRP1,PDGFRA,PTGIR,PDGFD,APOD
GO:0050808	synapse organization	2.27e-02	2.27e-02	1	PCDHB4,NRCAM,SRPX2,SPOCK2,PCDHB6,PDZRN3,LRRC4B,DLG4,LRP4,APP,SDK1,NLGN4X,FARP1,PTPRD,FZD1,NLGN2,F2R,ROBO2,ARHGEF15,ELFN1
GO:0030900	forebrain development	1.37e-02	1.37e-02	1	GLI2,LAMB1,CDK6,LHX6,SEMA5A,RTN4,INHBA,BMP4,BMP2,SMO,WNT2B,SLIT2,NTRK2,SKI,DLC1,COL3A1,ROBO2,FAT4,AQP1
REAC:5173105	O-linked glycosylation	6.23e-06	6.23e-06	1	ADAMTS2,SEMA5A,MUC5B,GALNTL2,ADAMTS7,GALNT5,THBS1,ADAMTS14,ADAMTS10,ADAMTSL4,ADAMTS16,ADAMTS12,ADAMTS5,ADAMTSL3,ADAMTS4,SPON2,ADAMTS9,GALNT10,ADAMTSL1,ST6GALNAC3,THBS2,ADAMTSL2,B3GNT9
REAC:5173214	O-glycosylation of TSR domain-containing proteins	7.98e-10	7.98e-10	1	ADAMTS2,SEMA5A,ADAMTS7,THBS1,ADAMTS14,ADAMTS10,ADAMTSL4,ADAMTS16,ADAMTS12,ADAMTS5,ADAMTSL3,ADAMTS4,SPON2,ADAMTS9,ADAMTSL1,THBS2,ADAMTSL2
REAC:71387	Metabolism of carbohydrates	4.60e-02	4.60e-02	1	DCN,VCAN,SLC2A3,GPC1,NDST1,XYLT1,OGN,B3GAT1,DSE,SDC1,SLC2A1,PPP1R3C,FMOD,CHST3,CHPF,OMD,CHSY1,LYVE1,LUM,HSPG2,HS2ST1,ACAN,SDC2,HAS2,DSEL,CSPG4,CHST15,EXT1,BGN,GPC6,CHSY3,PAPSS2
REAC:1630316	Glycosaminoglycan metabolism	3.36e-09	3.36e-09	1	DCN,VCAN,GPC1,NDST1,XYLT1,OGN,B3GAT1,DSE,SDC1,FMOD,CHST3,CHPF,OMD,CHSY1,LYVE1,LUM,HSPG2,HS2ST1,ACAN,SDC2,HAS2,DSEL,CSPG4,CHST15,EXT1,BGN,GPC6,CHSY3,PAPSS2
REAC:1638091	Heparan sulfate/heparin (HS-GAG) metabolism	2.66e-04	2.66e-04	1	DCN,VCAN,GPC1,NDST1,XYLT1,B3GAT1,SDC1,HSPG2,HS2ST1,SDC2,CSPG4,EXT1,BGN,GPC6
REAC:1793185	Chondroitin sulfate/dermatan sulfate metabolism	3.86e-08	3.86e-08	1	DCN,VCAN,GPC1,XYLT1,B3GAT1,DSE,SDC1,CHST3,CHPF,CHSY1,HSPG2,SDC2,DSEL,CSPG4,CHST15,BGN,GPC6,CHSY3
REAC:2022923	Dermatan sulfate biosynthesis	9.23e-03	9.23e-03	1	DCN,VCAN,DSE,DSEL,CSPG4,BGN
REAC:2022870	Chondroitin sulfate biosynthesis	1.01e-04	1.01e-04	1	DCN,VCAN,CHST3,CHPF,CHSY1,CSPG4,CHST15,BGN,CHSY3
REAC:1971475	A tetrasaccharide linker sequence is required for GAG synthesis	9.95e-06	9.95e-06	1	DCN,VCAN,GPC1,XYLT1,B3GAT1,SDC1,HSPG2,SDC2,CSPG4,BGN,GPC6
REAC:445355	Smooth Muscle Contraction	2.09e-02	2.09e-02	1	SORBS1,ACTA2,CALD1,MYH11,TPM1,ACTG2,LMOD1,ANXA6,ITGA1
REAC:373755	Semaphorin interactions	1.53e-02	1.53e-02	1	FYN,CRMP1,SEMA6A,SEMA5A,DPYSL3,MYH10,MYH11,SEMA7A,RHOB,ITGB1,DPYSL4,CDK5R1,ITGA1
REAC:3781865	Diseases of glycosylation	2.57e-17	2.57e-17	1	DCN,VCAN,GPC1,ADAMTS2,OGN,SEMA5A,SDC1,MUC5B,FMOD,OMD,ADAMTS7,THBS1,ADAMTS14,LUM,ADAMTS10,HSPG2,ADAMTSL4,ADAMTS16,ADAMTS12,ADAMTS5,ADAMTSL3,ACAN,ADAMTS4,SPON2,ADAMTS9,SDC2,CSPG4,ADAMTSL1,BGN,GPC6,THBS2,ADAMTSL2
REAC:3781860	Diseases associated with N-glycosylation of proteins	2.75e-03	2.75e-03	1	OGN,FMOD,OMD,LUM,ACAN
REAC:4793953	Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)	2.75e-03	2.75e-03	1	OGN,FMOD,OMD,LUM,ACAN
REAC:3906995	Diseases associated with O-glycosylation of proteins	2.02e-07	2.02e-07	1	ADAMTS2,SEMA5A,MUC5B,ADAMTS7,THBS1,ADAMTS14,ADAMTS10,ADAMTSL4,ADAMTS16,ADAMTS12,ADAMTS5,ADAMTSL3,ADAMTS4,SPON2,ADAMTS9,ADAMTSL1,THBS2,ADAMTSL2
REAC:5083635	Defective B3GALTL causes Peters-plus syndrome (PpS)	2.74e-10	2.74e-10	1	ADAMTS2,SEMA5A,ADAMTS7,THBS1,ADAMTS14,ADAMTS10,ADAMTSL4,ADAMTS16,ADAMTS12,ADAMTS5,ADAMTSL3,ADAMTS4,SPON2,ADAMTS9,ADAMTSL1,THBS2,ADAMTSL2
REAC:3560782	Diseases associated with glycosaminoglycan metabolism	1.89e-09	1.89e-09	1	DCN,VCAN,GPC1,OGN,SDC1,FMOD,OMD,LUM,HSPG2,ACAN,SDC2,CSPG4,BGN,GPC6
REAC:3560783	Defective B4GALT7 causes EDS, progeroid type	5.80e-05	5.80e-05	1	DCN,VCAN,GPC1,SDC1,HSPG2,SDC2,CSPG4,BGN,GPC6
REAC:3560801	Defective B3GAT3 causes JDSSDHD	5.80e-05	5.80e-05	1	DCN,VCAN,GPC1,SDC1,HSPG2,SDC2,CSPG4,BGN,GPC6
REAC:3656225	Defective CHST6 causes MCDC1	2.75e-03	2.75e-03	1	OGN,FMOD,OMD,LUM,ACAN
REAC:4420332	Defective B3GALT6 causes EDSP2 and SEMDJL1	5.80e-05	5.80e-05	1	DCN,VCAN,GPC1,SDC1,HSPG2,SDC2,CSPG4,BGN,GPC6
REAC:3656243	Defective ST3GAL3 causes MCT12 and EIEE15	2.75e-03	2.75e-03	1	OGN,FMOD,OMD,LUM,ACAN
REAC:194138	Signaling by VEGF	4.70e-03	4.70e-03	1	FYN,HGF,FLT4,BCAR1,FGFR3,RASAL2,CAV1,SHB,VWF,RASGRF2,FGF1,PDGFRB,FN1,NRP2,PGF,DUSP1,TEK,ITPR2,PLCG1,KDR,SHC2,DLG4,KRAS,PDGFRA,FGF7,IL17RD,VEGFC,GFRA1,ANGPT1,KIT,SPRED1,IRS1,SPHK1,CDH5,RASA3,MAPK12,SPRED2
REAC:375165	NCAM signaling for neurite out-growth	9.63e-05	9.63e-05	1	CACNA1G,FYN,HGF,FGFR3,RASAL2,COL9A3,VWF,RASGRF2,FGF1,PDGFRB,FN1,DUSP1,TEK,SHC2,DLG4,KRAS,PDGFRA,COL4A2,FGF7,COL6A1,COL6A2,IL17RD,CACNA1C,GFRA1,ANGPT1,KIT,COL6A3,SPRED1,IRS1,KIRREL,RASA3,COL4A1,COL4A5,CACNA1H,SPRED2,COL6A6
REAC:419037	NCAM1 interactions	7.51e-05	7.51e-05	1	CACNA1G,COL9A3,COL4A2,COL6A1,COL6A2,CACNA1C,GFRA1,COL6A3,COL4A1,COL4A5,CACNA1H,COL6A6
REAC:1474244	Extracellular matrix organization	1.74e-57	1.74e-57	1	DCN,TIMP2,VCAN,ELN,COL11A1,ACTN1,P4HA2,CAPN6,FBLN1,COL5A3,PLOD1,COL16A1,ADAMTS2,MMP2,NID2,LAMB1,COL9A3,MMP11,COMP,PCOLCE,SERPINE1,ASPN,SH3PXD2A,COL1A1,COL12A1,LAMA4,LOX,SPARC,COL7A1,EFEMP1,FN1,SDC1,NID1,MFAP2,LTBP2,TGFB3,FMOD,P4HA1,MMP19,COL10A1,BMP4,BMP2,KDR,LOXL1,PXDN,COL5A1,MATN3,LOXL2,LRP4,COL4A2,THBS1,ITGA11,ADAMTS14,LUM,FBLN5,COL6A1,COL6A2,HSPG2,ITGA10,CTSK,COL8A1,ADAMTS16,CASK,ADAM12,SERPINH1,P4HA3,ITGB1,ADAMTS5,MMP14,ACAN,ADAMTS4,ITGA5,VCAM1,DDR2,CAPN2,COL6A3,FBLN2,ADAMTS9,PCOLCE2,ITGA2,COL1A2,HTRA1,JAM3,FBN1,MFAP4,TNXB,BMP1,COL3A1,SDC2,COL8A2,EFEMP2,PLEC,BGN,COL4A1,COL14A1,COL4A5,COL27A1,COL4A6,MFAP5,MMP17,COL5A2,COL15A1,COL6A6,ITGA1
REAC:1474228	Degradation of the extracellular matrix	1.28e-07	1.28e-07	1	DCN,TIMP2,CAPN6,COL16A1,MMP2,LAMB1,COL9A3,MMP11,COL12A1,NID1,MMP19,HSPG2,CTSK,ADAMTS16,ADAMTS5,MMP14,ACAN,ADAMTS4,CAPN2,ADAMTS9,HTRA1,BMP1,COL14A1,MMP17,COL15A1
REAC:1442490	Collagen degradation	1.33e-02	1.33e-02	1	COL16A1,MMP2,COL9A3,MMP11,COL12A1,MMP19,CTSK,MMP14,COL14A1,COL15A1
REAC:3000178	ECM proteoglycans	5.62e-09	5.62e-09	1	DCN,VCAN,LAMB1,COL9A3,COMP,SERPINE1,ASPN,LAMA4,SPARC,TGFB3,FMOD,MATN3,LRP4,LUM,ITGB1,ACAN,ITGA2,TNXB,BGN
REAC:216083	Integrin cell surface interactions	2.69e-07	2.69e-07	1	COL16A1,COL9A3,COMP,FN1,KDR,COL4A2,THBS1,ITGA11,LUM,HSPG2,ITGA10,ITGB1,ITGA5,VCAM1,ITGA2,JAM3,FBN1,COL4A1,ITGA1
REAC:3000171	Non-integrin membrane-ECM interactions	2.57e-03	2.57e-03	1	ACTN1,LAMB1,LAMA4,SDC1,THBS1,HSPG2,CASK,ITGB1,DDR2,ITGA2,SDC2
REAC:3000170	Syndecan interactions	1.62e-02	1.62e-02	1	ACTN1,SDC1,THBS1,CASK,ITGB1,ITGA2,SDC2
REAC:3000157	Laminin interactions	4.77e-03	4.77e-03	1	NID2,LAMB1,LAMA4,NID1,HSPG2,ITGB1,ITGA2,ITGA1
REAC:1474290	Collagen formation	4.05e-25	4.05e-25	1	COL11A1,P4HA2,COL5A3,PLOD1,COL16A1,ADAMTS2,COL9A3,PCOLCE,COL1A1,COL12A1,LOX,COL7A1,P4HA1,COL10A1,LOXL1,PXDN,COL5A1,LOXL2,COL4A2,ADAMTS14,COL6A1,COL6A2,COL8A1,SERPINH1,P4HA3,COL6A3,PCOLCE2,COL1A2,BMP1,COL3A1,COL8A2,PLEC,COL4A1,COL14A1,COL4A5,COL27A1,COL4A6,COL5A2,COL15A1,COL6A6
REAC:1650814	Collagen biosynthesis and modifying enzymes	4.60e-25	4.60e-25	1	COL11A1,P4HA2,COL5A3,PLOD1,COL16A1,ADAMTS2,COL9A3,PCOLCE,COL1A1,COL12A1,COL7A1,P4HA1,COL10A1,COL5A1,COL4A2,ADAMTS14,COL6A1,COL6A2,COL8A1,SERPINH1,P4HA3,COL6A3,PCOLCE2,COL1A2,BMP1,COL3A1,COL8A2,COL4A1,COL14A1,COL4A5,COL27A1,COL4A6,COL5A2,COL15A1,COL6A6
REAC:2022090	Assembly of collagen fibrils and other multimeric structures	1.55e-19	1.55e-19	1	COL11A1,COL5A3,COL9A3,PCOLCE,COL1A1,LOX,COL7A1,COL10A1,LOXL1,PXDN,COL5A1,LOXL2,COL4A2,COL6A1,COL6A2,COL8A1,COL6A3,COL1A2,BMP1,COL3A1,COL8A2,PLEC,COL4A1,COL4A5,COL27A1,COL4A6,COL5A2,COL15A1,COL6A6
REAC:2243919	Crosslinking of collagen fibrils	1.29e-03	1.29e-03	1	PCOLCE,LOX,LOXL1,PXDN,LOXL2,BMP1
REAC:1566948	Elastic fibre formation	9.74e-12	9.74e-12	1	ELN,FBLN1,LOX,EFEMP1,MFAP2,LTBP2,TGFB3,BMP4,BMP2,LOXL1,LOXL2,FBLN5,ITGB1,ITGA5,FBLN2,FBN1,MFAP4,EFEMP2,MFAP5
REAC:2129379	Molecules associated with elastic fibres	3.62e-07	3.62e-07	1	FBLN1,EFEMP1,MFAP2,LTBP2,TGFB3,BMP4,BMP2,FBLN5,ITGB1,FBLN2,MFAP4,EFEMP2,MFAP5
REAC:381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	5.67e-08	5.67e-08	1	IGF1,VCAN,FSTL3,MMP2,LAMB1,WFS1,FN1,IGFBP5,BMP4,CALU,MATN3,CKAP4,IGFBP4,APP,CYR61,SPARCL1,MXRA8,FSTL1,IGFBP7,FBN1,IGF2,IGFBP6,SDC2,SCG2,FAM20C,PAPPA,F5
REAC:76002	Platelet activation, signaling and aggregation	5.53e-04	5.53e-04	1	FYN,IGF1,HGF,BCAR1,ACTN1,TIMP3,SERPINE1,RARRES2,VWF,SPARC,FN1,TGFB3,ITPR2,F13A1,GNG11,CALU,ISLR,CD36,THBS1,MMRN1,APP,ECM1,RHOB,ADRA2A,VEGFC,GNA14,PDPN,CLEC3B,IGF2,GNG4,SELP,F2R,GNG2,CFD,F5
